dx1,F1,dx2,F2
0.580713,20.12253,0.580725,22.80553
0.581538,20.1416,0.581563,22.85004
0.582363,20.1575,0.582388,22.9009
0.5832,20.17975,0.583213,22.9613
0.584038,20.202,0.584038,23.0217
0.584888,20.21472,0.5849,23.08846
0.585725,20.23379,0.585725,23.15839
0.586575,20.2783,0.586563,23.22833
0.587388,20.32916,0.587413,23.26965
0.588213,20.37366,0.58825,23.28873
0.58905,20.39909,0.589088,23.30462
0.5899,20.42452,0.589913,23.31416
0.590725,20.44678,0.59075,23.34595
0.591563,20.47539,0.591563,23.39045
0.5924,20.52625,0.592375,23.44767
0.59325,20.58347,0.5932,23.50171
0.594088,20.62798,0.594038,23.55894
0.594913,20.65659,0.594875,23.62251
0.595738,20.69473,0.595713,23.70834
0.596563,20.73924,0.596563,23.79417
0.597388,20.7901,0.5974,23.87683
0.598213,20.84414,0.598225,23.93723
0.599038,20.90454,0.599063,23.97219
0.599863,20.94587,0.599875,23.99127
0.600725,20.95222,0.600713,24.00716
0.601563,20.93951,0.601563,24.04213
0.6024,20.94587,0.602388,24.08663
0.603238,20.98083,0.603238,24.15339
0.604063,21.0317,0.604075,24.22015
0.604888,21.0921,0.604913,24.28055
0.6057,21.14296,0.60575,24.32505
0.60655,21.17475,0.606588,24.35048
0.6074,21.20336,0.607413,24.35048
0.608225,21.25422,0.608238,24.34413
0.609063,21.31462,0.609063,24.33459
0.6099,21.35595,0.609888,24.34095
0.610738,21.38456,0.610713,24.36638
0.611575,21.40045,0.61155,24.39499
0.6124,21.40681,0.6124,24.41724
0.613225,21.41953,0.61325,24.44585
0.61405,21.45131,0.614075,24.49671
0.614875,21.48628,0.614913,24.55711
0.615713,21.52761,0.615738,24.60798
0.61655,21.56576,0.61655,24.6493
0.617413,21.62298,0.617375,24.70016
0.61825,21.68337,0.618213,24.75103
0.619088,21.7247,0.61905,24.79871
0.619925,21.75013,0.619875,24.84004
0.620738,21.77556,0.620713,24.87183
0.621563,21.81053,0.62155,24.90679
0.6224,21.84868,0.622388,24.94176
0.623238,21.88047,0.623225,24.97037
0.624063,21.91226,0.62405,25.00852
0.624888,21.94723,0.624875,25.03713
0.625725,21.99809,0.6257,25.04667
0.626563,22.05849,0.626525,24.98309
0.627388,22.09663,0.627363,24.786
0.628225,22.12842,0.6282,24.43632
0.62905,22.15385,0.62905,24.03259
0.629875,22.18246,0.6299,23.72424
0.6307,22.19518,0.630738,23.57165
0.631525,22.18882,0.631575,23.54304
0.632363,22.18246,0.6324,23.57801
0.6332,22.19518,0.633225,23.6543
0.63405,22.23333,0.634063,23.74967
0.634913,22.29373,0.634888,23.82914
0.63575,22.36048,0.635725,23.88
0.636575,22.40181,0.636563,23.90544
0.637413,22.42088,0.6374,23.92133
0.638225,22.45267,0.638238,23.93087
0.639063,22.51307,0.639063,23.9404
0.639913,22.58301,0.6399,23.94994
0.640738,22.63387,0.640725,23.9563
0.641575,22.66884,0.64155,23.96266
0.642413,22.69745,0.642375,23.97537
0.64325,22.72288,0.6432,23.98173
0.644088,22.74831,0.644038,23.9563
0.644913,22.796,0.644863,23.8959
0.645725,22.84368,0.645713,23.82914
0.646563,22.89454,0.646563,23.77828
0.647375,22.95176,0.6474,23.7751
0.648188,23.01216,0.648238,23.81007
0.649025,23.0662,0.649063,23.86093
0.64985,23.10435,0.6499,23.90544
0.6507,23.1266,0.650725,23.93087
0.65155,23.16475,0.651575,23.91497
0.652388,23.19336,0.6524,23.88954
0.653225,23.20925,0.653238,23.87047
0.65405,23.21879,0.654075,23.86411
0.654875,23.23786,0.654913,23.85139
0.655725,23.28555,0.65575,23.8196
0.656563,23.33959,0.656588,23.76556
0.6574,23.39045,0.657413,23.68927
0.658238,23.44131,0.658238,23.57165
0.659075,23.48582,0.65905,23.41588
0.659925,23.51125,0.659875,23.22833
0.66075,23.51761,0.6607,23.05349
0.661588,23.52079,0.661538,22.89136
0.662413,23.53668,0.662388,22.77374
0.663238,23.57801,0.663225,22.71017
0.664063,23.62887,0.664075,22.69745
0.664875,23.67973,0.664913,22.7356
0.6657,23.70834,0.665738,22.80553
0.666538,23.72424,0.66655,22.87547
0.667388,23.7306,0.667388,22.92633
0.668238,23.73377,0.668225,22.9454
0.669075,23.75921,0.66905,22.95494
0.669913,23.82596,0.669888,22.96766
0.670738,23.91497,0.670738,23.00262
0.67155,23.99127,0.671575,23.05667
0.672388,24.01352,0.672413,23.11707
0.673225,23.99127,0.673238,23.15203
0.674063,23.99127,0.674063,23.15203
0.6749,24.03577,0.674875,23.15203
0.675725,24.11207,0.675713,23.17747
0.676575,24.17246,0.676525,23.21243
0.677413,24.21061,0.677363,23.23469
0.67825,24.23922,0.6782,23.25376
0.679063,24.2583,0.67905,23.28873
0.679888,24.28373,0.679888,23.33005
0.680713,24.30916,0.680725,23.36184
0.681538,24.34095,0.681563,23.39045
0.682363,24.36956,0.682388,23.41588
0.6832,24.40453,0.683213,23.44767
0.68405,24.45539,0.68405,23.48582
0.6849,24.50307,0.6849,23.52079
0.685738,24.54122,0.685725,23.55258
0.686575,24.56665,0.686563,23.57801
0.6874,24.59208,0.687413,23.58755
0.688213,24.62387,0.68825,23.57165
0.68905,24.64294,0.689075,23.57165
0.689875,24.65248,0.689913,23.60344
0.690713,24.66838,0.690738,23.64794
0.69155,24.70334,0.691563,23.67973
0.692388,24.73831,0.692388,23.69881
0.693225,24.76374,0.6932,23.71788
0.694063,24.78918,0.694025,23.74967
0.6949,24.8305,0.694875,23.79417
0.695725,24.88454,0.695713,23.84186
0.69655,24.96084,0.696563,23.88954
0.697375,25.04349,0.6974,23.9404
0.6982,25.08799,0.698238,24.0008
0.699038,25.10389,0.699063,24.05167
0.699875,25.09753,0.699875,24.07392
0.700725,25.10389,0.700713,24.07392
0.701575,25.10707,0.70155,24.08346
0.702413,25.14839,0.702375,24.10889
0.703238,25.21833,0.703213,24.13432
0.704063,25.28509,0.70405,24.1375
0.704888,25.32959,0.7049,24.13432
0.705713,25.35502,0.705738,24.1375
0.706563,25.38681,0.706563,24.14385
0.7074,25.42496,0.7074,24.15975
0.708225,25.46628,0.708225,24.17882
0.709075,25.48853,0.70905,24.20425
0.709913,25.50761,0.709875,24.22968
0.71075,25.54258,0.7107,24.25512
0.711588,25.59344,0.71155,24.26465
0.712413,25.63477,0.712413,24.24558
0.713238,25.66338,0.71325,24.21061
0.71405,25.68563,0.714088,24.18518
0.714888,25.71424,0.714913,24.17882
0.715713,25.74921,0.71575,24.1979
0.71655,25.781,0.716563,24.23922
0.7174,25.80007,0.717388,24.27101
0.71825,25.83186,0.718225,24.28055
0.7191,25.87636,0.719063,24.27419
0.719925,25.92087,0.719888,24.28055
0.72075,25.96219,0.720725,24.30916
0.721563,26.01306,0.721563,24.33141
0.7224,26.07346,0.7224,24.34095
0.723238,26.10842,0.723225,24.36638
0.724063,26.12432,0.72405,24.40453
0.7249,26.15293,0.724875,24.42996
0.725738,26.1879,0.725713,24.43632
0.726575,26.22922,0.726538,24.45539
0.7274,26.27055,0.727363,24.47764
0.728225,26.31187,0.7282,24.49671
0.72905,26.34048,0.72905,24.51261
0.729875,26.37227,0.7299,24.54122
0.730688,26.41042,0.730738,24.57937
0.731525,26.45811,0.731575,24.59844
0.73235,26.49625,0.7324,24.61433
0.733188,26.52804,0.733225,24.6493
0.734038,26.53758,0.734063,24.67791
0.734888,26.54711,0.7349,24.68745
0.735725,26.56937,0.735725,24.68745
0.73655,26.5948,0.736563,24.70016
0.737388,26.60751,0.7374,24.71288
0.738213,26.6552,0.73825,24.7256
0.73905,26.73467,0.739075,24.75103
0.7399,26.81414,0.7399,24.80507
0.740738,26.85547,0.740738,24.86547
0.741575,26.88726,0.74155,24.91633
0.742413,26.93176,0.742363,24.94176
0.74325,26.96673,0.743188,24.97673
0.744088,26.98263,0.744013,25.02759
0.744913,26.99852,0.74485,25.09753
0.74575,27.01759,0.745688,25.17382
0.746563,27.04938,0.74655,25.24376
0.747388,27.06846,0.747388,25.30098
0.748213,27.09389,0.748225,25.32959
0.749038,27.1225,0.74905,25.35184
0.749875,27.15429,0.749875,25.37092
0.750713,27.19561,0.750713,25.38999
0.751563,27.25919,0.751563,25.41542
0.7524,27.33231,0.7524,25.44721
0.753238,27.37045,0.753238,25.48218
0.754063,27.37681,0.754088,25.50125
0.754888,27.39271,0.754925,25.50125
0.755725,27.44039,0.755763,25.50125
0.756563,27.50715,0.756588,25.53304
0.7574,27.55165,0.757413,25.5839
0.758238,27.57708,0.758238,25.62841
0.759075,27.59933,0.75905,25.66973
0.759925,27.63748,0.759875,25.70788
0.760763,27.6947,0.760713,25.74603
0.761588,27.73603,0.761538,25.77146
0.762413,27.7551,0.762388,25.77464
0.763238,27.76464,0.763238,25.77146
0.764063,27.78053,0.764075,25.781
0.764875,27.80596,0.7649,25.81596
0.765713,27.84729,0.765725,25.87
0.766563,27.89179,0.76655,25.91769
0.767413,27.93312,0.767388,25.92723
0.76825,27.97127,0.768225,25.92087
0.769088,28.01895,0.76905,25.92087
0.769913,28.0571,0.7699,25.95266
0.770738,28.09842,0.770738,25.99716
0.77155,28.14293,0.771575,26.01624
0.772375,28.17472,0.7724,26.01624
0.773213,28.1779,0.773225,26.00352
0.77405,28.17472,0.774063,25.9908
0.774888,28.18426,0.774888,26.00352
0.775725,28.23512,0.775713,26.02259
0.776563,28.31141,0.776538,26.03849
0.777388,28.3877,0.777363,26.04167
0.778225,28.46082,0.7782,26.03849
0.77905,28.51804,0.779038,26.02259
0.779875,28.54347,0.779888,25.99716
0.780713,28.53394,0.780738,25.97173
0.781538,28.52758,0.781563,25.9463
0.782375,28.56255,0.782388,25.93676
0.783213,28.61341,0.783213,25.92723
0.78405,28.65473,0.78405,25.91769
0.7849,28.68017,0.784888,25.91133
0.78575,28.7056,0.785713,25.91769
0.786575,28.74374,0.78655,25.91769
0.787413,28.80732,0.787388,25.91769
0.788225,28.84547,0.788238,25.92087
0.789063,28.84547,0.789075,25.9304
0.7899,28.8264,0.789913,25.95584
0.790725,28.82957,0.790738,25.98127
0.791563,28.8709,0.79155,26.02259
0.7924,28.9313,0.792375,26.06392
0.793238,28.98852,0.7932,26.09889
0.794063,29.02667,0.794025,26.12432
0.7949,29.07753,0.794863,26.13386
0.795725,29.14429,0.795725,26.13386
0.79655,29.19833,0.796563,26.13386
0.797388,29.22058,0.797413,26.13386
0.7982,29.23012,0.79825,26.1275
0.799038,29.26191,0.799075,26.11796
0.799875,29.30959,0.799888,26.13386
0.800713,29.35728,0.800725,26.17836
0.801575,29.40178,0.801563,26.21969
0.802413,29.43675,0.8024,26.24512
0.80325,29.45264,0.803238,26.2483
0.804075,29.46218,0.804075,26.26101
0.8049,29.48125,0.804913,26.28008
0.805725,29.50668,0.805738,26.32459
0.806563,29.53847,0.806575,26.38181
0.8074,29.56708,0.8074,26.41678
0.80825,29.60841,0.808225,26.44221
0.809088,29.65291,0.80905,26.46764
0.809925,29.6847,0.809875,26.49625
0.81075,29.71649,0.8107,26.5185
0.811588,29.75146,0.81155,26.52168
0.812413,29.78961,0.8124,26.52804
0.813225,29.84683,0.81325,26.54711
0.81405,29.89769,0.814088,26.5789
0.814875,29.93584,0.814913,26.60751
0.8157,29.9867,0.815738,26.64884
0.816538,30.0471,0.816563,26.70924
0.817388,30.1075,0.8174,26.76646
0.818238,30.14565,0.818238,26.80143
0.819075,30.17426,0.819063,26.8205
0.819913,30.20605,0.8199,26.8364
0.820725,30.24101,0.820738,26.85547
0.82155,30.27598,0.821575,26.87772
0.8224,30.30459,0.8224,26.90633
0.823225,30.34274,0.823238,26.94766
0.824063,30.38088,0.824063,26.99852
0.8249,30.41585,0.824875,27.04302
0.825738,30.44764,0.8257,27.08435
0.826575,30.48897,0.826525,27.11932
0.8274,30.53983,0.82735,27.14793
0.828238,30.58434,0.828188,27.17018
0.829063,30.61295,0.829025,27.18925
0.829887,30.63838,0.829875,27.20515
0.830713,30.67335,0.830725,27.20515
0.831538,30.73057,0.831563,27.20833
0.832363,30.79732,0.832388,27.23376
0.8332,30.84183,0.833213,27.26873
0.834038,30.87044,0.83405,27.29098
0.834888,30.89587,0.8349,27.31641
0.835725,30.9213,0.835725,27.37045
0.836563,30.94673,0.836563,27.4531
0.837388,30.97852,0.837413,27.5135
0.838213,31.02303,0.83825,27.53258
0.83905,31.07389,0.839088,27.53893
0.8399,31.1025,0.839925,27.55801
0.840725,31.11521,0.840738,27.59933
0.841562,31.11839,0.841562,27.65338
0.8424,31.13429,0.842375,27.7106
0.84325,31.17561,0.8432,27.7551
0.844088,31.23919,0.844025,27.78053
0.844925,31.30595,0.844863,27.80596
0.84575,31.34727,0.8457,27.84729
0.846563,31.36317,0.84655,27.89497
0.847388,31.38224,0.8474,27.94584
0.8482,31.42357,0.848225,27.98716
0.849038,31.45854,0.84905,28.03167
0.849875,31.4935,0.849875,28.06981
0.850713,31.53483,0.850713,28.10796
0.851563,31.57298,0.851563,28.15565
0.852413,31.59841,0.8524,28.18426
0.853238,31.6143,0.853238,28.1779
0.854063,31.63338,0.854075,28.16518
0.854875,31.66516,0.854925,28.17472
0.855713,31.70967,0.855763,28.21604
0.85655,31.76689,0.856588,28.27009
0.857388,31.82729,0.857425,28.31459
0.858225,31.86544,0.858238,28.37181
0.859063,31.88133,0.859063,28.42585
0.8599,31.88769,0.859888,28.46718
0.860738,31.89087,0.860713,28.50215
0.861563,31.90676,0.86155,28.53712
0.8624,31.93219,0.8624,28.58798
0.863225,31.96399,0.86325,28.6452
0.86405,31.9926,0.864075,28.69606
0.864875,32.02438,0.864913,28.72467
0.865713,32.06253,0.865738,28.74056
0.866563,32.11339,0.86655,28.766
0.8674,32.16426,0.867388,28.79461
0.86825,32.20876,0.868213,28.82957
0.869088,32.24691,0.86905,28.85501
0.869913,32.27552,0.869888,28.8868
0.87075,32.30731,0.870713,28.9313
0.871563,32.34227,0.871563,28.98852
0.8724,32.36771,0.872388,29.04256
0.873225,32.39314,0.873225,29.07753
0.874063,32.42175,0.87405,29.1125
0.874888,32.45354,0.874875,29.15064
0.875725,32.49168,0.8757,29.19833
0.876563,32.53937,0.876525,29.26509
0.8774,32.59023,0.877363,29.32231
0.878238,32.6252,0.8782,29.36681
0.879063,32.66017,0.87905,29.39542
0.879888,32.68878,0.8799,29.43675
0.880712,32.72692,0.880738,29.48761
0.881525,32.75554,0.881575,29.54801
0.882363,32.79686,0.8824,29.60841
0.8832,32.82547,0.883225,29.66881
0.88405,32.86044,0.88405,29.72921
0.8849,32.91766,0.8849,29.80232
0.88575,32.98442,0.885738,29.87226
0.886588,33.03846,0.886563,29.92312
0.8874,33.07343,0.887413,29.95809
0.888225,33.10521,0.888238,30.00259
0.889063,33.12429,0.889075,30.06935
0.889888,33.15926,0.8899,30.14565
0.890725,33.21648,0.890738,30.21558
0.891575,33.27687,0.89155,30.29505
0.892413,33.30231,0.892375,30.36817
0.89325,33.31502,0.8932,30.42221
0.894075,33.34045,0.894038,30.47307
0.894913,33.39132,0.894875,30.52711
0.895725,33.439,0.895713,30.56844
0.89655,33.47715,0.896563,30.58434
0.897375,33.50894,0.897413,30.59387
0.8982,33.5439,0.898238,30.6352
0.899025,33.58523,0.899075,30.71149
0.89985,33.62973,0.8999,30.80686
0.9007,33.67106,0.900738,30.90223
0.90155,33.69967,0.901575,30.95309
0.902388,33.7251,0.9024,30.97852
0.903225,33.75053,0.90325,31.02303
0.90405,33.77597,0.904088,31.09932
0.904875,33.81093,0.904925,31.15972
0.905725,33.84272,0.90575,31.12793
0.906562,33.88087,0.906588,31.03256
0.9074,33.9063,0.907413,30.95627
0.908238,33.91266,0.908225,30.94355
0.909088,33.91266,0.90905,30.96898
0.909925,33.94445,0.909863,30.9817
0.910763,34.01439,0.910688,30.98806
0.911588,34.09068,0.911525,30.99759
0.912425,34.15108,0.912375,31.03892
0.91325,34.18605,0.913225,31.09296
0.914063,34.21466,0.914063,31.15018
0.914888,34.25598,0.9149,31.18515
0.915713,34.29731,0.915725,31.21058
0.916538,34.33545,0.91655,31.23919
0.917388,34.35771,0.917388,31.30595
0.918237,34.37678,0.918225,31.39814
0.919075,34.41811,0.919063,31.48397
0.919913,34.47215,0.9199,31.54437
0.920738,34.53891,0.920738,31.57298
0.92155,34.58977,0.921575,31.59841
0.922388,34.61838,0.922413,31.62066
0.923225,34.63427,0.92325,31.63338
0.92405,34.65017,0.924063,31.66516
0.924888,34.68513,0.924888,31.70967
0.925725,34.7201,0.925713,31.74464
0.926575,34.736,0.926525,31.78596
0.9274,34.75189,0.927363,31.83683
0.928238,34.77097,0.9282,31.88133
0.929063,34.81229,0.929038,31.90676
0.929875,34.86316,0.929888,31.92902
0.930713,34.92355,0.930725,31.95763
0.931537,34.97441,0.931563,31.9926
0.932363,35.01256,0.932388,32.01802
0.933213,35.06978,0.933213,32.0371
0.93405,35.12065,0.934063,32.05299
0.9349,35.15561,0.9349,32.06253
0.935738,35.17151,0.935725,32.08478
0.936563,35.18105,0.936575,32.11021
0.937388,35.19058,0.937413,32.13882
0.938213,35.21601,0.93825,32.16426
0.93905,35.25734,0.939088,32.19604
0.939888,35.31138,0.939913,32.23101
0.940713,35.35588,0.94075,32.24691
0.94155,35.40357,0.941563,32.25962
0.942388,35.44172,0.942388,32.30731
0.943238,35.46397,0.943212,32.38678
0.944063,35.47351,0.944038,32.47261
0.9449,35.50529,0.944875,32.53301
0.945725,35.55934,0.945712,32.58387
0.94655,35.61338,0.946563,32.61884
0.947388,35.65152,0.9474,32.65381
0.948213,35.66424,0.948238,32.70467
0.949038,35.68013,0.949063,32.77143
0.949875,35.69603,0.949888,32.86044
0.950725,35.72146,0.950713,32.96216
0.951563,35.74689,0.95155,33.04799
0.9524,35.77232,0.952388,33.10839
0.953238,35.80729,0.953225,33.17515
0.954075,35.84862,0.954063,33.27052
0.954887,35.88676,0.954913,33.3786
0.955725,35.9122,0.955738,33.46761
0.956563,35.93763,0.956575,33.56298
0.9574,35.96942,0.957413,33.67424
0.958225,36.01392,0.958238,33.76961
0.959075,36.07432,0.95905,33.82683
0.959913,36.13154,0.959875,33.82683
0.96075,36.16651,0.960713,33.79504
0.961575,36.18558,0.96155,33.73146
0.9624,36.22055,0.962413,33.6647
0.963225,36.26506,0.96325,33.63609
0.96405,36.31592,0.964088,33.63609
0.964875,36.34135,0.964925,33.64881
0.9657,36.33817,0.96575,33.67424
0.96655,36.33181,0.966562,33.71556
0.9674,36.35724,0.967388,33.76007
0.96825,36.41446,0.968225,33.79504
0.969088,36.50029,0.969062,33.82683
0.969913,36.58612,0.9699,33.87769
0.970738,36.65606,0.970725,33.9667
0.971563,36.70057,0.971563,34.09068
0.9724,36.71646,0.9724,34.17969
0.973238,36.71964,0.973225,34.22419
0.974063,36.74189,0.97405,34.23691
0.9749,36.80547,0.974875,34.24962
0.975738,36.88812,0.9757,34.28141
0.976575,36.93263,0.976538,34.31638
0.9774,36.96442,0.977363,34.35135
0.978238,36.99939,0.9782,34.39903
0.979063,37.04071,0.97905,34.45308
0.979875,37.08522,0.9799,34.51347
0.9807,37.13926,0.980737,34.57387
0.981525,37.17422,0.981575,34.63427
0.98235,37.17422,0.982413,34.68513
0.983188,37.15515,0.983238,34.74236
0.984025,37.13926,0.984063,34.79004
0.984875,37.16151,0.984913,34.82819
0.985713,37.20601,0.985738,34.8568
0.98655,37.27277,0.986575,34.88858
0.987388,37.33635,0.987413,34.92355
0.988213,37.38403,0.98825,34.9617
0.989063,37.42218,0.989088,35.02528
0.9899,37.46986,0.989913,35.10475
0.990725,37.51437,0.990738,35.17469
0.991575,37.56523,0.991563,35.22237
0.992412,37.60974,0.992375,35.25098
0.99325,37.63517,0.993188,35.29549
0.994088,37.66696,0.994025,35.39403
0.994912,37.69557,0.99485,35.49894
0.995738,37.73053,0.9957,35.57523
0.996563,37.77822,0.99655,35.61338
0.997388,37.82272,0.997388,35.66106
0.9982,37.84816,0.998225,35.7151
0.999025,37.85769,0.99905,35.7914
0.999863,37.87358,0.999875,35.86769
1.0007,37.91173,1.000725,35.93763
1.00155,37.94988,1.001562,36.01392
1.0024,37.95306,1.0024,36.10929
1.003225,37.95942,1.003237,36.22055
1.00405,37.98803,1.004087,36.3032
1.004875,38.01982,1.004925,36.34135
1.005713,38.05478,1.005762,36.37632
1.006562,38.09929,1.006588,36.43354
1.0074,38.16605,1.007412,36.50983
1.008237,38.22644,1.008237,36.57341
1.009075,38.26777,1.00905,36.61473
1.009925,38.29638,1.009875,36.64017
1.010762,38.32181,1.0107,36.69739
1.0116,38.3536,1.011537,36.7864
1.012425,38.38857,1.012388,36.88812
1.01325,38.4299,1.013225,36.96442
1.014063,38.4744,1.014075,37.00256
1.014875,38.51891,1.0149,37.04071
1.015712,38.58566,1.015725,37.09475
1.01655,38.64606,1.01655,37.17422
1.0174,38.68739,1.017388,37.26641
1.01825,38.70646,1.018225,37.36178
1.019087,38.73507,1.019063,37.44761
1.019912,38.7764,1.019887,37.52073
1.020738,38.8209,1.020725,37.55569
1.02155,38.86223,1.021575,37.58113
1.022388,38.8972,1.022412,37.61927
1.023225,38.92263,1.023237,37.69239
1.02405,38.94806,1.024075,37.74643
1.024887,38.97031,1.024887,37.78775
1.025725,38.97349,1.025712,37.8259
1.02655,38.98938,1.026525,37.87358
1.027387,39.00846,1.027362,37.93716
1.028225,39.03389,1.0282,38.01346
1.029037,39.07521,1.02905,38.09611
1.029875,39.12608,1.029887,38.16605
1.0307,39.1674,1.030738,38.23598
1.031538,39.18648,1.031575,38.31227
1.032362,39.21509,1.0324,38.38221
1.033212,39.25641,1.033212,38.43943
1.03405,39.29774,1.03405,38.49347
1.0349,39.32635,1.034887,38.55387
1.035738,39.35178,1.035712,38.61427
1.036575,39.40265,1.03655,38.67467
1.0374,39.47258,1.037387,38.75097
1.038225,39.55523,1.038237,38.83362
1.03905,39.62199,1.039063,38.90355
1.0399,39.66649,1.0399,38.97349
1.040725,39.69193,1.040725,39.04025
1.041562,39.70146,1.04155,39.09429
1.0424,39.711,1.042375,39.15469
1.043237,39.72054,1.0432,39.23098
1.044075,39.74279,1.044025,39.30728
